freq,time,overtone,range_used,data_source
-42.191669843159616,2628.1107054999998,fundamental_freq,y,qcmi_sample
-42.212577832862735,2633.1550239999997,fundamental_freq,y,qcmi_sample
-42.08128062263131,2638.2084419,fundamental_freq,y,qcmi_sample
-42.26371189299971,2643.2483777999996,fundamental_freq,y,qcmi_sample
-42.07226590346545,2648.2913980999997,fundamental_freq,y,qcmi_sample
-42.04990849271417,2653.3382033,fundamental_freq,y,qcmi_sample
-42.13646433316171,2658.3794267,fundamental_freq,y,qcmi_sample
-41.86892457306385,2663.4194273,fundamental_freq,y,qcmi_sample
-42.15267560258508,2668.4683705999996,fundamental_freq,y,qcmi_sample
-41.971513262949884,2673.5241834,fundamental_freq,y,qcmi_sample
-42.02453672327101,2678.5641868,fundamental_freq,y,qcmi_sample
-42.09706537332386,2683.6092049999997,fundamental_freq,y,qcmi_sample
-41.91151884291321,2688.6495148999998,fundamental_freq,y,qcmi_sample
-41.96409963257611,2693.6977525999996,fundamental_freq,y,qcmi_sample
-41.86293084267527,2698.7294936999997,fundamental_freq,y,qcmi_sample
-41.835577432997525,2703.7670123999997,fundamental_freq,y,qcmi_sample
-41.91822527255863,2708.8149568,fundamental_freq,y,qcmi_sample
-41.815095122903585,2713.8647997999997,fundamental_freq,y,qcmi_sample
-42.01000905316323,2718.9124149,fundamental_freq,y,qcmi_sample
-41.839999373070896,2723.9579347999997,fundamental_freq,y,qcmi_sample
-41.82394348271191,2728.9947702,fundamental_freq,y,qcmi_sample
-41.629635993391275,2734.0439134999997,fundamental_freq,y,qcmi_sample
-41.78959068283439,2739.0917322,fundamental_freq,y,qcmi_sample
-41.72112527303398,2744.1355860999997,fundamental_freq,y,qcmi_sample
-41.72503659315407,2749.1784748,fundamental_freq,y,qcmi_sample
-41.73591710347682,2754.2183938,fundamental_freq,y,qcmi_sample
-41.723435742780566,2759.2730047,fundamental_freq,y,qcmi_sample
-41.8653531325981,2764.3280365,fundamental_freq,y,qcmi_sample
-41.80686077289283,2769.373491,fundamental_freq,y,qcmi_sample
-41.68982086330652,2774.4196321,fundamental_freq,y,qcmi_sample
-41.70069550257176,2779.4698823,fundamental_freq,y,qcmi_sample
-41.74855132307857,2784.5134906,fundamental_freq,y,qcmi_sample
-41.83792570326477,2789.5634769999997,fundamental_freq,y,qcmi_sample
-41.80577484332025,2794.6216440999997,fundamental_freq,y,qcmi_sample
-41.764395562931895,2799.6599942999997,fundamental_freq,y,qcmi_sample
-41.746641903184354,2804.7098241999997,fundamental_freq,y,qcmi_sample
-41.625690213404596,2809.7547516,fundamental_freq,y,qcmi_sample
-41.78682432323694,2814.7931209,fundamental_freq,y,qcmi_sample
-41.728149542585015,2819.8277657999997,fundamental_freq,y,qcmi_sample
-41.56638993322849,2824.8677319,fundamental_freq,y,qcmi_sample
-41.773767543025315,2829.9157185,fundamental_freq,y,qcmi_sample
-41.595289533026516,2834.9458336999996,fundamental_freq,y,qcmi_sample
-41.587583342567086,2839.9831335999997,fundamental_freq,y,qcmi_sample
-41.740166262723505,2845.0278421,fundamental_freq,y,qcmi_sample
-41.7774192430079,2850.0686035999997,fundamental_freq,y,qcmi_sample
-41.55167665332556,2855.1134862,fundamental_freq,y,qcmi_sample
-41.56881240289658,2860.1631939,fundamental_freq,y,qcmi_sample
-41.611540753394365,2865.2086428999996,fundamental_freq,y,qcmi_sample
-41.69799078255892,2870.2463691999997,fundamental_freq,y,qcmi_sample
-41.798544462770224,2875.2815962,fundamental_freq,y,qcmi_sample
-41.58113511279225,2880.3346843,fundamental_freq,y,qcmi_sample
-41.65753431338817,2885.3777486999998,fundamental_freq,y,qcmi_sample
-41.55384220276028,2890.4122429999998,fundamental_freq,y,qcmi_sample
-41.57557336334139,2895.4536521,fundamental_freq,y,qcmi_sample
-41.601480362936854,2900.5132045,fundamental_freq,y,qcmi_sample
-41.57206126302481,2905.553438,fundamental_freq,y,qcmi_sample
-41.479978202842176,2910.6021367,fundamental_freq,y,qcmi_sample
-41.51207497343421,2915.6428717,fundamental_freq,y,qcmi_sample
-41.628535092808306,2920.6973304999997,fundamental_freq,y,qcmi_sample
-41.518204532563686,2925.7436417,fundamental_freq,y,qcmi_sample
-41.606732352636755,2930.7982279,fundamental_freq,y,qcmi_sample
-41.53939970303327,2935.84491,fundamental_freq,y,qcmi_sample
-41.55854531284422,2940.9048983999996,fundamental_freq,y,qcmi_sample
-41.46907165274024,2945.9420870999998,fundamental_freq,y,qcmi_sample
-41.45095870271325,2950.982074,fundamental_freq,y,qcmi_sample
-41.614319243468344,2956.0200731,fundamental_freq,y,qcmi_sample
-41.44277407322079,2961.0747939,fundamental_freq,y,qcmi_sample
-41.45156068261713,2966.1093658,fundamental_freq,y,qcmi_sample
-41.41093773301691,2971.1592151,fundamental_freq,y,qcmi_sample
-41.45216120313853,2976.2167096999997,fundamental_freq,y,qcmi_sample
-41.420865492895246,2981.2759803,fundamental_freq,y,qcmi_sample
-41.40796775277704,2986.3106381999996,fundamental_freq,y,qcmi_sample
-41.41405511274934,2991.3660431999997,fundamental_freq,y,qcmi_sample
-41.3061941228807,2996.4104435,fundamental_freq,y,qcmi_sample
-41.39549760334194,3001.4593787999997,fundamental_freq,y,qcmi_sample
-41.39403784275055,3006.4940944,fundamental_freq,y,qcmi_sample
-41.44026333279908,3011.5537397999997,fundamental_freq,y,qcmi_sample
-41.48822258319706,3016.5984865,fundamental_freq,y,qcmi_sample
-41.30241382308304,3021.6465804,fundamental_freq,y,qcmi_sample
-41.44443904329091,3026.6994771,fundamental_freq,y,qcmi_sample
-41.333041173405945,3031.7395162999997,fundamental_freq,y,qcmi_sample
-41.20377889275551,3036.7895314999996,fundamental_freq,y,qcmi_sample
-41.418444332666695,3041.8433410999996,fundamental_freq,y,qcmi_sample
-41.40421742293984,3046.8931917,fundamental_freq,y,qcmi_sample
-41.4174990626052,3051.9418556,fundamental_freq,y,qcmi_sample
-41.24577904306352,3056.9855095999997,fundamental_freq,y,qcmi_sample
-41.215301202610135,3062.0425984999997,fundamental_freq,y,qcmi_sample
-41.24361150339246,3067.081155,fundamental_freq,y,qcmi_sample
-41.42984502296895,3072.1158253,fundamental_freq,y,qcmi_sample
-41.32465972285718,3077.1648539999997,fundamental_freq,y,qcmi_sample
-41.15720038302243,3082.2142225999996,fundamental_freq,y,qcmi_sample
-41.3856336530298,3087.2647905,fundamental_freq,y,qcmi_sample
-41.35589354299009,3092.3039211,fundamental_freq,y,qcmi_sample
-41.255092793144286,3097.3477309,fundamental_freq,y,qcmi_sample
-41.23436893336475,3102.3880224,fundamental_freq,y,qcmi_sample
-41.0816510533914,3107.4456959999998,fundamental_freq,y,qcmi_sample
-41.31349816266447,3112.4956715999997,fundamental_freq,y,qcmi_sample
-41.289431813172996,3117.5355826,fundamental_freq,y,qcmi_sample
-41.34499313309789,3122.5955864,fundamental_freq,y,qcmi_sample
-41.2844771631062,3127.6492363999996,fundamental_freq,y,qcmi_sample
-41.317996352910995,3132.6980771999997,fundamental_freq,y,qcmi_sample
-41.1179966730997,3137.7325775,fundamental_freq,y,qcmi_sample
-41.267040313221514,3142.7796123999997,fundamental_freq,y,qcmi_sample
-41.3464586827904,3147.8086759,fundamental_freq,y,qcmi_sample
-41.36080167256296,3152.8562345,fundamental_freq,y,qcmi_sample
-41.24254470318556,3157.8962873,fundamental_freq,y,qcmi_sample
-41.216866373084486,3162.9489712,fundamental_freq,y,qcmi_sample
-41.29030735325068,3167.9881883999997,fundamental_freq,y,qcmi_sample
-41.185495792888105,3173.0321904999996,fundamental_freq,y,qcmi_sample
-41.15997180342674,3178.0714844,fundamental_freq,y,qcmi_sample
-41.18561592325568,3183.1214778,fundamental_freq,y,qcmi_sample
-41.16740282345563,3188.1595438,fundamental_freq,y,qcmi_sample
-41.19672124274075,3193.2094088,fundamental_freq,y,qcmi_sample
-41.2001761328429,3198.2585277999997,fundamental_freq,y,qcmi_sample
-41.229527993127704,3203.3008848,fundamental_freq,y,qcmi_sample
-41.11021053325385,3208.3520555,fundamental_freq,y,qcmi_sample
-41.303071193397045,3213.3898541,fundamental_freq,y,qcmi_sample
-41.009421792812645,3218.4391591,fundamental_freq,y,qcmi_sample
-41.26989982277155,3223.4866264999996,fundamental_freq,y,qcmi_sample
-41.21919167321175,3228.5237202,fundamental_freq,y,qcmi_sample
-41.122792253270745,3233.5652034,fundamental_freq,y,qcmi_sample
-41.254254372790456,3238.6077941999997,fundamental_freq,y,qcmi_sample
-40.967767163179815,3243.6445077999997,fundamental_freq,y,qcmi_sample
-41.19717254303396,3248.7041400999997,fundamental_freq,y,qcmi_sample
-41.04118525329977,3253.7580942,fundamental_freq,y,qcmi_sample
-41.15905502345413,3258.7937825999998,fundamental_freq,y,qcmi_sample
-41.09923063311726,3263.8355932,fundamental_freq,y,qcmi_sample
-41.027866343036294,3268.8761354999997,fundamental_freq,y,qcmi_sample
-41.2035487126559,3273.9203417999997,fundamental_freq,y,qcmi_sample
-41.128062083385885,3278.9664556,fundamental_freq,y,qcmi_sample
-41.05107815284282,3283.9996730999997,fundamental_freq,y,qcmi_sample
-41.103423573076725,3289.0596389999996,fundamental_freq,y,qcmi_sample
-41.12838409282267,3294.1136575,fundamental_freq,y,qcmi_sample
-41.01431788317859,3299.1611135999997,fundamental_freq,y,qcmi_sample
-41.01100703328848,3304.2036515,fundamental_freq,y,qcmi_sample
-41.07699641305953,3309.2372849,fundamental_freq,y,qcmi_sample
-41.119859903119504,3314.2713443999996,fundamental_freq,y,qcmi_sample
-40.98424045275897,3319.3196930999998,fundamental_freq,y,qcmi_sample
-41.10330383293331,3324.3568186999996,fundamental_freq,y,qcmi_sample
-40.91590187326074,3329.4044205,fundamental_freq,y,qcmi_sample
-41.1413979427889,3334.4448806,fundamental_freq,y,qcmi_sample
-41.03548440337181,3339.4946975999997,fundamental_freq,y,qcmi_sample
-41.106563623063266,3344.5490642,fundamental_freq,y,qcmi_sample
-41.04499357286841,3349.6087678999997,fundamental_freq,y,qcmi_sample
-41.026229633018374,3354.6565391999998,fundamental_freq,y,qcmi_sample
-41.09331579320133,3359.6986822999997,fundamental_freq,y,qcmi_sample
-41.090725992806256,3364.7476187999996,fundamental_freq,y,qcmi_sample
-41.12068755272776,3369.794433,fundamental_freq,y,qcmi_sample
-41.07701210305095,3374.8441684,fundamental_freq,y,qcmi_sample
-41.02140141278505,3379.9005165,fundamental_freq,y,qcmi_sample
-40.94655493274331,3384.9596391,fundamental_freq,y,qcmi_sample
-41.085815543308854,3390.0054072999997,fundamental_freq,y,qcmi_sample
-40.9696726128459,3395.04763,fundamental_freq,y,qcmi_sample
-40.87906771339476,3400.1012874,fundamental_freq,y,qcmi_sample
-41.00923593342304,3405.1471684999997,fundamental_freq,y,qcmi_sample
-40.947585293091834,3410.1923741,fundamental_freq,y,qcmi_sample
-40.987887683324516,3415.2408536999997,fundamental_freq,y,qcmi_sample
-40.91057226341218,3420.2795060999997,fundamental_freq,y,qcmi_sample
-40.82504317257553,3425.3178734999997,fundamental_freq,y,qcmi_sample
-40.81597127299756,3430.3683139,fundamental_freq,y,qcmi_sample
-40.88481727335602,3435.411275,fundamental_freq,y,qcmi_sample
-40.88772117346525,3440.4683520999997,fundamental_freq,y,qcmi_sample
-41.01005436293781,3445.5070361999997,fundamental_freq,y,qcmi_sample
-40.88167383335531,3450.5570804999998,fundamental_freq,y,qcmi_sample
-40.88387274276465,3455.6107589,fundamental_freq,y,qcmi_sample
-40.87813023291528,3460.6618743999998,fundamental_freq,y,qcmi_sample
-41.02358630299568,3465.6921608,fundamental_freq,y,qcmi_sample
-40.73238673340529,3470.7238497999997,fundamental_freq,y,qcmi_sample
-40.9822658225894,3475.7579748,fundamental_freq,y,qcmi_sample
-40.84886951278895,3480.7942771,fundamental_freq,y,qcmi_sample
-40.81513866316527,3485.8368152,fundamental_freq,y,qcmi_sample
-40.834579543210566,3490.8837037,fundamental_freq,y,qcmi_sample
-40.96366251260042,3495.9242319,fundamental_freq,y,qcmi_sample
-40.75916581321508,3500.9681809999997,fundamental_freq,y,qcmi_sample
-40.77439564280212,3506.0126544,fundamental_freq,y,qcmi_sample
-40.92275286279619,3511.0429326999997,fundamental_freq,y,qcmi_sample
-40.943900062702596,3516.0960821999997,fundamental_freq,y,qcmi_sample
-40.944469733163714,3521.1428625,fundamental_freq,y,qcmi_sample
-40.93992348294705,3526.1966006999996,fundamental_freq,y,qcmi_sample
-41.01940157264471,3531.2408054999996,fundamental_freq,y,qcmi_sample
-40.87387967295945,3536.2807248999998,fundamental_freq,y,qcmi_sample
-40.695179712958634,3541.3207321,fundamental_freq,y,qcmi_sample
-40.91595215257257,3546.3594510999997,fundamental_freq,y,qcmi_sample
-41.01364984270185,3551.3977772,fundamental_freq,y,qcmi_sample
-40.912814932875335,3556.4367275,fundamental_freq,y,qcmi_sample
-40.9303839430213,3561.4902622,fundamental_freq,y,qcmi_sample
-40.878484062850475,3566.5287412,fundamental_freq,y,qcmi_sample
-40.84132693335414,3571.5823373,fundamental_freq,y,qcmi_sample
-40.93633218295872,3576.6423243,fundamental_freq,y,qcmi_sample
-40.82241297326982,3581.6824926,fundamental_freq,y,qcmi_sample
-40.871556432917714,3586.7263516999997,fundamental_freq,y,qcmi_sample
-40.87523554265499,3591.7569203999997,fundamental_freq,y,qcmi_sample
-41.01909504272044,3596.8151362,fundamental_freq,y,qcmi_sample
-40.9292835528031,3601.8733506999997,fundamental_freq,y,qcmi_sample
-40.994033503346145,3606.9228439,fundamental_freq,y,qcmi_sample
-41.087430372834206,3611.96292,fundamental_freq,y,qcmi_sample
-40.98133829329163,3617.0029056,fundamental_freq,y,qcmi_sample
-40.938652073033154,3622.0442710999996,fundamental_freq,y,qcmi_sample
-40.97241254337132,3627.0962213999996,fundamental_freq,y,qcmi_sample
-40.91591243259609,3632.1367567999996,fundamental_freq,y,qcmi_sample
-40.82139809336513,3637.1714359,fundamental_freq,y,qcmi_sample
-40.80012831278145,3642.2110605999997,fundamental_freq,y,qcmi_sample
-40.8282297225669,3647.2613413999998,fundamental_freq,y,qcmi_sample
-40.93090102262795,3652.3113911,fundamental_freq,y,qcmi_sample
-40.96050281263888,3657.3620376,fundamental_freq,y,qcmi_sample
-41.00362252257764,3662.4192280999996,fundamental_freq,y,qcmi_sample
-40.77013804297894,3667.4558379,fundamental_freq,y,qcmi_sample
-40.89999662339687,3672.4986059999997,fundamental_freq,y,qcmi_sample
-40.79716077260673,3677.5462442999997,fundamental_freq,y,qcmi_sample
-40.77827230282128,3682.5911963999997,fundamental_freq,y,qcmi_sample
-40.727077272720635,3687.6392398,fundamental_freq,y,qcmi_sample
-40.91533810272813,3692.6762913,fundamental_freq,y,qcmi_sample
-40.91059195343405,3697.7214142,fundamental_freq,y,qcmi_sample
-40.86920018307865,3702.7804613999997,fundamental_freq,y,qcmi_sample
-40.80697852279991,3707.8227318,fundamental_freq,y,qcmi_sample
-40.75603952258825,3712.8825583,fundamental_freq,y,qcmi_sample
-40.850108672864735,3717.9225837999998,fundamental_freq,y,qcmi_sample
-41.036720843054354,3722.9701778,fundamental_freq,y,qcmi_sample
-40.81454320345074,3728.0087393999997,fundamental_freq,y,qcmi_sample
-40.751986362971365,3733.0586534,fundamental_freq,y,qcmi_sample
-40.81622610334307,3738.1025207,fundamental_freq,y,qcmi_sample
-40.79735663346946,3743.1532078,fundamental_freq,y,qcmi_sample
-40.800615132786334,3748.1896908999997,fundamental_freq,y,qcmi_sample
-40.81767148338258,3753.2340543,fundamental_freq,y,qcmi_sample
-40.817299793474376,3758.2740451,fundamental_freq,y,qcmi_sample
-40.77568920329213,3763.3181237999997,fundamental_freq,y,qcmi_sample
-40.724731982685626,3768.3515592999997,fundamental_freq,y,qcmi_sample
-40.80596937332302,3773.3818521999997,fundamental_freq,y,qcmi_sample
-40.88943846337497,3778.4322205999997,fundamental_freq,y,qcmi_sample
-41.00405841320753,3783.4870805,fundamental_freq,y,qcmi_sample
-40.88856594264507,3788.5354903999996,fundamental_freq,y,qcmi_sample
-40.93336805328727,3793.5689706,fundamental_freq,y,qcmi_sample
-40.77329576294869,3798.6091592,fundamental_freq,y,qcmi_sample
-40.82422553282231,3803.6430748,fundamental_freq,y,qcmi_sample
-40.594325923360884,3808.6841845999998,fundamental_freq,y,qcmi_sample
-40.7045200932771,3813.7340947,fundamental_freq,y,qcmi_sample
-40.762381822802126,3818.76898,fundamental_freq,y,qcmi_sample
-40.77521207276732,3823.8089142,fundamental_freq,y,qcmi_sample
-40.74097741302103,3828.8688568,fundamental_freq,y,qcmi_sample
-40.82166698295623,3833.9024623,fundamental_freq,y,qcmi_sample
-40.854059723205864,3838.9426301999997,fundamental_freq,y,qcmi_sample
-40.77919360343367,3843.9916728999997,fundamental_freq,y,qcmi_sample
-40.56810787320137,3849.0314292,fundamental_freq,y,qcmi_sample
-40.64324387256056,3854.0670327999997,fundamental_freq,y,qcmi_sample
-118.5284228771925,2512.0395442999998,3rd_freq,y,qcmi_sample
-118.73153367638588,2517.089547,3rd_freq,y,qcmi_sample
-118.79781467653811,2522.1331818,3rd_freq,y,qcmi_sample
-118.67419497668743,2527.1932933999997,3rd_freq,y,qcmi_sample
-118.5053715761751,2532.2332932,3rd_freq,y,qcmi_sample
-118.69191177748144,2537.277158,3rd_freq,y,qcmi_sample
-118.51494767703116,2542.3207936999997,3rd_freq,y,qcmi_sample
-118.26047067716718,2547.3611213,3rd_freq,y,qcmi_sample
-118.46396507695317,2552.4056551999997,3rd_freq,y,qcmi_sample
-118.00388877652586,2557.465025,3rd_freq,y,qcmi_sample
-118.17229677736759,2562.5189656999996,3rd_freq,y,qcmi_sample
-118.07194037735462,2567.5529317,3rd_freq,y,qcmi_sample
-118.04189197719097,2572.6058905,3rd_freq,y,qcmi_sample
-117.90623657777905,2577.6561376,3rd_freq,y,qcmi_sample
-117.7024808768183,2582.7047582,3rd_freq,y,qcmi_sample
-117.623480476439,2587.7632276,3rd_freq,y,qcmi_sample
-117.72133167646825,2592.8079966,3rd_freq,y,qcmi_sample
-117.50838377699256,2597.8579895,3rd_freq,y,qcmi_sample
-117.37692877650261,2602.9018372,3rd_freq,y,qcmi_sample
-117.78510617651045,2607.9501109999997,3rd_freq,y,qcmi_sample
-117.4631498772651,2612.9937677999997,3rd_freq,y,qcmi_sample
-117.43982427753508,2618.0426761,3rd_freq,y,qcmi_sample
-117.60988947749138,2623.0865024,3rd_freq,y,qcmi_sample
-117.81974057666957,2628.1107054999998,3rd_freq,y,qcmi_sample
-117.36844667606056,2633.1550239999997,3rd_freq,y,qcmi_sample
-117.49372427724302,2638.2084419,3rd_freq,y,qcmi_sample
-116.9961482770741,2643.2483777999996,3rd_freq,y,qcmi_sample
-117.38897577673197,2648.2913980999997,3rd_freq,y,qcmi_sample
-116.94839107617736,2653.3382033,3rd_freq,y,qcmi_sample
-117.02930407598615,2658.3794267,3rd_freq,y,qcmi_sample
-116.96325207687914,2663.4194273,3rd_freq,y,qcmi_sample
-116.67498437687755,2668.4683705999996,3rd_freq,y,qcmi_sample
-116.69345587678254,2673.5241834,3rd_freq,y,qcmi_sample
-116.85556027665734,2678.5641868,3rd_freq,y,qcmi_sample
-116.79468077607453,2683.6092049999997,3rd_freq,y,qcmi_sample
-116.98774027638137,2688.6495148999998,3rd_freq,y,qcmi_sample
-116.68980077654123,2693.6977525999996,3rd_freq,y,qcmi_sample
-116.89113397710025,2698.7294936999997,3rd_freq,y,qcmi_sample
-116.5186229776591,2703.7670123999997,3rd_freq,y,qcmi_sample
-116.93563297763467,2708.8149568,3rd_freq,y,qcmi_sample
-116.38189157657325,2713.8647997999997,3rd_freq,y,qcmi_sample
-116.621910976246,2718.9124149,3rd_freq,y,qcmi_sample
-116.61792337708175,2723.9579347999997,3rd_freq,y,qcmi_sample
-116.1004775762558,2728.9947702,3rd_freq,y,qcmi_sample
-116.78645627759397,2734.0439134999997,3rd_freq,y,qcmi_sample
-116.39741157740355,2739.0917322,3rd_freq,y,qcmi_sample
-116.27459347620606,2744.1355860999997,3rd_freq,y,qcmi_sample
-116.28904947638512,2749.1784748,3rd_freq,y,qcmi_sample
-116.1761633772403,2754.2183938,3rd_freq,y,qcmi_sample
-116.32724157720804,2759.2730047,3rd_freq,y,qcmi_sample
-115.9689241759479,2764.3280365,3rd_freq,y,qcmi_sample
-116.40451577678323,2769.373491,3rd_freq,y,qcmi_sample
-116.22916587628424,2774.4196321,3rd_freq,y,qcmi_sample
-116.21683527715504,2779.4698823,3rd_freq,y,qcmi_sample
-116.10023947618902,2784.5134906,3rd_freq,y,qcmi_sample
-116.40532107651234,2789.5634769999997,3rd_freq,y,qcmi_sample
-116.10947577655315,2794.6216440999997,3rd_freq,y,qcmi_sample
-116.28091347776353,2799.6599942999997,3rd_freq,y,qcmi_sample
-116.15550727769732,2804.7098241999997,3rd_freq,y,qcmi_sample
-116.17964657768607,2809.7547516,3rd_freq,y,qcmi_sample
-115.98087757639587,2814.7931209,3rd_freq,y,qcmi_sample
-116.03472427651286,2819.8277657999997,3rd_freq,y,qcmi_sample
-115.89514587633312,2824.8677319,3rd_freq,y,qcmi_sample
-116.44738047756255,2829.9157185,3rd_freq,y,qcmi_sample
-116.17890987731516,2834.9458336999996,3rd_freq,y,qcmi_sample
-115.93945027701557,2839.9831335999997,3rd_freq,y,qcmi_sample
-115.90531337633729,2845.0278421,3rd_freq,y,qcmi_sample
-115.93238287605345,2850.0686035999997,3rd_freq,y,qcmi_sample
-116.19272957742214,2855.1134862,3rd_freq,y,qcmi_sample
-115.83954647742212,2860.1631939,3rd_freq,y,qcmi_sample
-116.29014127701521,2865.2086428999996,3rd_freq,y,qcmi_sample
-115.97241317667067,2870.2463691999997,3rd_freq,y,qcmi_sample
-115.81385167688131,2875.2815962,3rd_freq,y,qcmi_sample
-116.25114627741277,2880.3346843,3rd_freq,y,qcmi_sample
-115.90107597596943,2885.3777486999998,3rd_freq,y,qcmi_sample
-115.7979428768158,2890.4122429999998,3rd_freq,y,qcmi_sample
-115.94500497728586,2895.4536521,3rd_freq,y,qcmi_sample
-116.06541267596185,2900.5132045,3rd_freq,y,qcmi_sample
-115.8022335767746,2905.553438,3rd_freq,y,qcmi_sample
-116.23977307602763,2910.6021367,3rd_freq,y,qcmi_sample
-115.88275697641075,2915.6428717,3rd_freq,y,qcmi_sample
-115.7292036768049,2920.6973304999997,3rd_freq,y,qcmi_sample
-115.61858077719808,2925.7436417,3rd_freq,y,qcmi_sample
-115.98219947703183,2930.7982279,3rd_freq,y,qcmi_sample
-115.88658707775176,2935.84491,3rd_freq,y,qcmi_sample
-115.70895797759295,2940.9048983999996,3rd_freq,y,qcmi_sample
-115.65730597637594,2945.9420870999998,3rd_freq,y,qcmi_sample
-115.78907367773354,2950.982074,3rd_freq,y,qcmi_sample
-115.7360332775861,2956.0200731,3rd_freq,y,qcmi_sample
-115.67424787767231,2961.0747939,3rd_freq,y,qcmi_sample
-115.8582900762558,2966.1093658,3rd_freq,y,qcmi_sample
-115.8613993767649,2971.1592151,3rd_freq,y,qcmi_sample
-115.58712697774172,2976.2167096999997,3rd_freq,y,qcmi_sample
-115.52139307744801,2981.2759803,3rd_freq,y,qcmi_sample
-115.81299837678671,2986.3106381999996,3rd_freq,y,qcmi_sample
-115.19215277768672,2991.3660431999997,3rd_freq,y,qcmi_sample
-115.4536613766104,2996.4104435,3rd_freq,y,qcmi_sample
-115.92298657633364,3001.4593787999997,3rd_freq,y,qcmi_sample
-115.7388844769448,3006.4940944,3rd_freq,y,qcmi_sample
-115.84722267650068,3011.5537397999997,3rd_freq,y,qcmi_sample
-115.47748747654259,3016.5984865,3rd_freq,y,qcmi_sample
-115.78098077699542,3021.6465804,3rd_freq,y,qcmi_sample
-115.5112743768841,3026.6994771,3rd_freq,y,qcmi_sample
-115.73585707694292,3031.7395162999997,3rd_freq,y,qcmi_sample
-115.29577407613397,3036.7895314999996,3rd_freq,y,qcmi_sample
-115.46049447730184,3041.8433410999996,3rd_freq,y,qcmi_sample
-115.4155619777739,3046.8931917,3rd_freq,y,qcmi_sample
-115.49715867638588,3051.9418556,3rd_freq,y,qcmi_sample
-115.3438839763403,3056.9855095999997,3rd_freq,y,qcmi_sample
-115.36330627650023,3062.0425984999997,3rd_freq,y,qcmi_sample
-115.580417977646,3067.081155,3rd_freq,y,qcmi_sample
-115.23768777772784,3072.1158253,3rd_freq,y,qcmi_sample
-115.39953967742622,3077.1648539999997,3rd_freq,y,qcmi_sample
-115.32945097610354,3082.2142225999996,3rd_freq,y,qcmi_sample
-115.55826077610254,3087.2647905,3rd_freq,y,qcmi_sample
-115.38593367673457,3092.3039211,3rd_freq,y,qcmi_sample
-115.51812297664583,3097.3477309,3rd_freq,y,qcmi_sample
-115.24983017705381,3102.3880224,3rd_freq,y,qcmi_sample
-115.43615977652371,3107.4456959999998,3rd_freq,y,qcmi_sample
-114.90294887684286,3112.4956715999997,3rd_freq,y,qcmi_sample
-115.05981677770615,3117.5355826,3rd_freq,y,qcmi_sample
-115.42103217728436,3122.5955864,3rd_freq,y,qcmi_sample
-115.2010806761682,3127.6492363999996,3rd_freq,y,qcmi_sample
-115.42938257753849,3132.6980771999997,3rd_freq,y,qcmi_sample
-115.14850587770343,3137.7325775,3rd_freq,y,qcmi_sample
-115.13055587746203,3142.7796123999997,3rd_freq,y,qcmi_sample
-115.18802147731185,3147.8086759,3rd_freq,y,qcmi_sample
-115.08132907748222,3152.8562345,3rd_freq,y,qcmi_sample
-115.2619488760829,3157.8962873,3rd_freq,y,qcmi_sample
-115.2879026774317,3162.9489712,3rd_freq,y,qcmi_sample
-115.2048384770751,3167.9881883999997,3rd_freq,y,qcmi_sample
-115.12668837606907,3173.0321904999996,3rd_freq,y,qcmi_sample
-115.29334867745638,3178.0714844,3rd_freq,y,qcmi_sample
-115.0493539776653,3183.1214778,3rd_freq,y,qcmi_sample
-115.35341607593,3188.1595438,3rd_freq,y,qcmi_sample
-115.176559176296,3193.2094088,3rd_freq,y,qcmi_sample
-115.18729507736862,3198.2585277999997,3rd_freq,y,qcmi_sample
-115.03956817649305,3203.3008848,3rd_freq,y,qcmi_sample
-114.84182007610798,3208.3520555,3rd_freq,y,qcmi_sample
-114.89465867727995,3213.3898541,3rd_freq,y,qcmi_sample
-115.28862817771733,3218.4391591,3rd_freq,y,qcmi_sample
-114.96645207703114,3223.4866264999996,3rd_freq,y,qcmi_sample
-115.16679737716913,3228.5237202,3rd_freq,y,qcmi_sample
-115.13631607592106,3233.5652034,3rd_freq,y,qcmi_sample
-115.32882997766137,3238.6077941999997,3rd_freq,y,qcmi_sample
-114.93081107735634,3243.6445077999997,3rd_freq,y,qcmi_sample
-114.95532897673547,3248.7041400999997,3rd_freq,y,qcmi_sample
-115.25592727772892,3253.7580942,3rd_freq,y,qcmi_sample
-114.77675927616656,3258.7937825999998,3rd_freq,y,qcmi_sample
-115.25198557600379,3263.8355932,3rd_freq,y,qcmi_sample
-115.01267487742007,3268.8761354999997,3rd_freq,y,qcmi_sample
-114.91036157682538,3273.9203417999997,3rd_freq,y,qcmi_sample
-115.02609997615218,3278.9664556,3rd_freq,y,qcmi_sample
-114.88285007700324,3283.9996730999997,3rd_freq,y,qcmi_sample
-114.84436217695475,3289.0596389999996,3rd_freq,y,qcmi_sample
-115.06157037615776,3294.1136575,3rd_freq,y,qcmi_sample
-114.6475300770253,3299.1611135999997,3rd_freq,y,qcmi_sample
-114.99824027717113,3304.2036515,3rd_freq,y,qcmi_sample
-114.63726487755775,3309.2372849,3rd_freq,y,qcmi_sample
-114.52254817634821,3314.2713443999996,3rd_freq,y,qcmi_sample
-114.49333167634904,3319.3196930999998,3rd_freq,y,qcmi_sample
-114.59859677776694,3324.3568186999996,3rd_freq,y,qcmi_sample
